# {"t_start": 1594085024.5736594, "env_id": "MountainToyCar-v1"} 
r,l,t
-400.0,400,2312.524872
-400.0,400,2313.020339
-400.0,400,2313.521367
-400.0,400,2324.074696
-400.0,400,2324.573846
-400.0,400,2325.084544
-400.0,400,2325.584976
-400.0,400,2326.088312
-400.0,400,2336.632026
-400.0,400,2337.128935
-400.0,400,2337.62628
-400.0,400,2338.124185
-400.0,400,2338.624154
-400.0,400,2351.267926
-400.0,400,2351.809397
-400.0,400,2352.338859
-400.0,400,2352.853429
-400.0,400,2353.367976
-400.0,400,2363.915732
-400.0,400,2364.416459
-400.0,400,2364.923893
-400.0,400,2365.436335
-400.0,400,2365.942919
-400.0,400,2376.495467
-400.0,400,2376.993285
-400.0,400,2377.490545
-400.0,400,2377.993621
-400.0,400,2378.489874
-400.0,400,2389.073866
-400.0,400,2389.570762
-400.0,400,2390.06409
-400.0,400,2390.558714
-400.0,400,2391.053995
-400.0,400,2391.554676
-400.0,400,2402.065882
-400.0,400,2402.563852
-400.0,400,2403.060954
-400.0,400,2403.561929
-400.0,400,2404.05952
-400.0,400,2454.73386
-400.0,400,2455.227184
-400.0,400,2455.726692
-400.0,400,2456.226785
-400.0,400,2456.727654
-400.0,400,2467.269976
-400.0,400,2467.772059
-400.0,400,2468.269387
-400.0,400,2468.768891
-400.0,400,2469.270862
-400.0,400,2479.808618
-400.0,400,2480.305434
-400.0,400,2480.798747
-400.0,400,2481.302615
-400.0,400,2481.801265
-400.0,400,2492.448379
-400.0,400,2492.946781
-400.0,400,2493.449415
-400.0,400,2493.947159
-400.0,400,2494.456258
-400.0,400,2505.084912
-400.0,400,2505.584152
-400.0,400,2506.081313
-400.0,400,2506.586775
-400.0,400,2507.090347
-400.0,400,2517.681414
-400.0,400,2518.179832
-400.0,400,2518.674963
-400.0,400,2519.172913
-400.0,400,2519.670866
-400.0,400,2530.189333
-400.0,400,2530.687164
-400.0,400,2531.198179
-400.0,400,2531.691892
-400.0,400,2532.191042
-400.0,400,2542.757015
-400.0,400,2543.256633
-400.0,400,2543.754653
-400.0,400,2544.259277
-400.0,400,2544.751961
-400.0,400,2545.250435
-400.0,400,2555.773565
-400.0,400,2556.270298
-400.0,400,2556.772847
-400.0,400,2557.271158
-400.0,400,2557.768374
-400.0,400,2568.293516
-400.0,400,2568.786616
-400.0,400,2569.283701
-400.0,400,2569.778874
-400.0,400,2570.28226
-400.0,400,2580.857661
-400.0,400,2581.357185
-400.0,400,2581.853541
-400.0,400,2582.350926
-400.0,400,2582.852061
-400.0,400,2593.406454
-400.0,400,2593.90252
-400.0,400,2594.412782
-400.0,400,2594.920203
-400.0,400,2595.41872
-400.0,400,2605.906868
-400.0,400,2606.413799
-400.0,400,2606.921224
-400.0,400,2607.424612
-400.0,400,2607.931205
-400.0,400,2618.989752
-400.0,400,2619.50771
-400.0,400,2620.014555
-400.0,400,2620.549193
-400.0,400,2621.075584
-400.0,400,2632.157634
-400.0,400,2632.679481
-400.0,400,2633.204688
-400.0,400,2633.720901
-400.0,400,2634.301598
-400.0,400,2645.766055
-400.0,400,2646.290477
-400.0,400,2646.82191
-400.0,400,2647.321245
-400.0,400,2647.825661
-400.0,400,2648.326482
-400.0,400,2658.993491
-400.0,400,2659.507458
-400.0,400,2660.055701
-400.0,400,2660.563408
-400.0,400,2661.067617
-400.0,400,2671.681623
-400.0,400,2672.187071
-400.0,400,2672.688748
-400.0,400,2673.191106
-400.0,400,2673.701351
-400.0,400,2684.271216
-400.0,400,2684.787519
-400.0,400,2685.283534
-400.0,400,2685.781697
-400.0,400,2686.282368
-400.0,400,2698.031649
-400.0,400,2698.531708
-400.0,400,2699.025084
-400.0,400,2699.533833
-400.0,400,2700.044219
-400.0,400,2711.606517
-400.0,400,2712.112385
-400.0,400,2712.606524
-400.0,400,2713.114993
-400.0,400,2713.61776
-400.0,400,2724.332633
-400.0,400,2724.833748
-400.0,400,2725.338268
-400.0,400,2725.838316
-400.0,400,2726.349016
-400.0,400,2736.923227
-400.0,400,2737.427667
-400.0,400,2737.925488
-400.0,400,2738.431597
-400.0,400,2738.943359
-400.0,400,2749.602026
-400.0,400,2750.108158
-400.0,400,2750.617999
-400.0,400,2751.12455
-400.0,400,2751.632842
-400.0,400,2752.156126
-400.0,400,2762.805315
-400.0,400,2763.303696
-400.0,400,2763.797898
-400.0,400,2764.299139
-400.0,400,2764.802717
-400.0,400,2816.578308
-400.0,400,2817.081629
-400.0,400,2817.589766
-400.0,400,2818.098248
-400.0,400,2818.615658
-400.0,400,2829.213668
-400.0,400,2829.711974
-400.0,400,2830.21834
-400.0,400,2830.718246
-400.0,400,2831.235095
-400.0,400,2841.818037
-400.0,400,2842.313285
-400.0,400,2842.811882
-400.0,400,2843.31393
-400.0,400,2843.816805
-400.0,400,2854.499247
-400.0,400,2855.000338
-400.0,400,2855.505477
-400.0,400,2856.007092
-400.0,400,2856.509058
-400.0,400,2867.111432
-400.0,400,2867.612783
-400.0,400,2868.117828
-400.0,400,2868.632251
-400.0,400,2869.135872
-400.0,400,2879.686608
-400.0,400,2880.183143
-400.0,400,2880.697201
-400.0,400,2881.205977
-400.0,400,2881.70273
-400.0,400,2892.387374
-400.0,400,2892.896981
-400.0,400,2893.4051
-400.0,400,2893.910455
-400.0,400,2894.418533
-400.0,400,2905.100874
-400.0,400,2905.608424
-400.0,400,2906.117796
-400.0,400,2906.621202
-400.0,400,2907.133337
-400.0,400,2907.638423
-400.0,400,2918.282959
-400.0,400,2918.781778
-400.0,400,2919.281865
-400.0,400,2919.777189
-400.0,400,2920.280365
-400.0,400,2930.881879
-400.0,400,2931.401958
-400.0,400,2931.902857
-400.0,400,2932.412063
-400.0,400,2932.917145
-400.0,400,2943.536294
-400.0,400,2944.036459
-400.0,400,2944.539646
-400.0,400,2945.035172
-400.0,400,2945.535836
-400.0,400,2956.549034
-400.0,400,2957.074574
-400.0,400,2957.577124
